x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
1620.4406,17.188065,1662.3519,125.11221,0,0.60485697,,person
754.8507,414.41144,812.975,576.3034,0,0.6031433,,person
568.80365,292.88104,632.0739,428.02963,0,0.599537,,person
1090.3158,52.892433,1138.7256,156.15106,0,0.593771,,person
722.883,0.0,768.449,90.85075,0,0.5833662,,person
93.56501,128.43994,143.77208,248.9856,0,0.5814606,,person
1142.1716,472.0719,1216.1404,615.2891,14,0.5736617,,bird
711.9164,214.51772,766.5443,361.32562,0,0.54934245,,person
1475.6389,503.29578,1559.8297,676.8747,0,0.54357845,,person
1679.2705,17.257256,1735.8164,152.04826,0,0.53177506,,person
235.95259,23.521002,295.4685,142.11342,0,0.5109266,,person
50.568466,812.83246,162.55421,989.51514,14,0.49095958,,bird
798.81793,69.73757,837.3576,190.66316,0,0.4716006,,person
344.14252,489.51392,396.51718,633.2786,0,0.45713997,,person
1697.1282,95.113106,1788.5157,303.17084,0,0.44456378,,person
1208.0245,105.38864,1253.7914,245.54755,0,0.4428639,,person
1592.5441,18.785545,1629.8961,123.272896,0,0.44061294,,person
984.83936,114.53586,1044.2373,257.0293,0,0.43971622,,person
389.22638,495.26495,457.0503,668.19543,0,0.42804378,,person
853.0635,62.28076,889.5029,192.11375,0,0.41667628,,person
1171.2546,134.33858,1218.8914,251.8575,0,0.3884208,,person
1386.011,0.61772346,1441.4546,180.81992,0,0.38308647,,person
907.4363,77.08326,944.8418,191.50644,0,0.38105887,,person
48.10556,810.87506,161.05843,987.4759,0,0.3669407,,person
234.67181,24.565744,295.5825,108.89328,0,0.35938764,,person
453.1148,508.36578,514.7719,639.00183,0,0.3285004,,person
175.21106,0.0,196.57843,36.21932,0,0.32142878,,person
1305.3293,2.982685,1343.1582,104.27554,0,0.30727226,,person
572.52246,213.60443,626.9634,317.6988,0,0.2948386,,person
1605.9633,16.653597,1664.8822,127.92748,0,0.28971618,,person
1130.6006,870.84906,1228.2927,1072.4126,0,0.82475406,,person
675.38837,586.40076,748.22534,787.37897,0,0.8007704,,person
1846.9695,639.80164,1919.4463,835.93414,0,0.76537865,,person
1464.5615,352.16226,1539.6425,518.60913,0,0.7650648,,person
925.48224,191.75935,978.659,328.47998,0,0.71833766,,person
242.77396,478.7719,326.61328,655.0569,0,0.7180352,,person
754.30316,409.1445,811.11,574.90674,0,0.7007834,,person
1389.1835,713.02185,1476.8412,885.68976,0,0.69284236,,person
1800.0795,159.0189,1863.3768,293.68546,0,0.6727673,,person
1479.6431,510.89194,1561.2024,685.17126,0,0.6092705,,person
1089.4336,58.27073,1138.5529,164.22246,0,0.5836988,,person
568.5373,296.29633,630.4694,432.37125,0,0.57369196,,person
1385.8602,0.0,1442.7716,180.26138,0,0.55886406,,person
92.2849,127.42644,143.25368,248.66245,0,0.55231464,,person
1618.6835,15.443762,1664.5382,127.2453,0,0.5462893,,person
1699.159,95.071724,1789.5883,305.62717,0,0.5448258,,person
798.1115,68.27884,837.99225,194.36696,0,0.53823704,,person
1678.7805,18.986023,1735.7794,152.98166,0,0.53355116,,person
851.8176,60.326042,889.02686,191.66754,0,0.52291757,,person
375.75864,1.9931259,424.66794,116.61104,0,0.4954354,,person
240.30539,24.602583,298.6354,134.65742,0,0.48939043,,person
723.53253,0.0,772.6546,87.12657,0,0.4780882,,person
1144.6025,465.78333,1213.6711,595.4189,14,0.47562593,,bird
1205.0105,102.926216,1255.2316,229.51022,0,0.46364477,,person
985.04956,115.203,1044.1564,256.89673,0,0.42188084,,person
1592.1625,18.40306,1632.2501,123.75961,0,0.41861862,,person
711.7466,211.64946,767.56757,352.16284,0,0.4180731,,person
343.17984,491.71683,400.24036,636.092,0,0.3965634,,person
573.9967,214.73946,627.83374,316.69678,0,0.3795898,,person
49.61593,815.6532,172.958,987.14667,14,0.37547773,,bird
1171.1924,134.40567,1221.2278,250.48521,0,0.37406543,,person
907.92957,79.68988,945.7218,189.78975,0,0.36881652,,person
1304.4591,1.6630669,1342.5334,100.857635,0,0.36811095,,person
387.8595,487.72833,463.4328,663.9236,0,0.33694753,,person
452.07993,508.11658,513.17224,638.9879,0,0.33615735,,person
177.30914,0.0,198.39685,33.29651,0,0.31774113,,person
1130.4812,865.8937,1226.8335,1071.7738,0,0.8141961,,person
1468.7151,355.7223,1541.5706,517.9918,0,0.807804,,person
674.6911,582.18146,746.99835,780.4589,0,0.7858267,,person
1481.2926,513.44684,1564.0226,689.795,0,0.75181973,,person
1842.9935,635.1252,1919.4448,834.0592,0,0.7435611,,person
753.8191,406.58838,811.9223,572.2822,0,0.7295008,,person
925.12335,192.95645,978.33234,331.8147,0,0.7181688,,person
50.598495,816.72784,176.39119,986.2044,14,0.71152353,,bird
1387.7131,710.0764,1471.7872,884.7239,0,0.7096257,,person
241.84589,479.6617,324.07635,656.3581,0,0.69344324,,person
1800.7743,161.85297,1863.8274,293.55954,0,0.6923453,,person
1698.9796,93.887634,1793.9674,310.80298,0,0.67470634,,person
568.35626,297.14008,630.76465,433.92654,0,0.63470197,,person
1678.3678,21.774416,1737.9884,153.9605,0,0.57804525,,person
798.41125,66.869316,836.9088,190.7894,0,0.57653284,,person
91.65071,125.38129,142.02605,247.51373,0,0.56028605,,person
1087.8895,57.869846,1139.1398,166.9368,0,0.5540371,,person
1621.5927,16.395063,1663.597,124.9083,0,0.549307,,person
851.9317,59.45874,889.0739,191.1806,0,0.5202981,,person
380.9971,3.259426,424.0225,114.93164,0,0.4802931,,person
1203.905,101.06287,1255.0021,232.82492,0,0.46225092,,person
1592.1018,18.36486,1632.3037,124.22809,0,0.45283607,,person
1385.9862,0.0,1441.3668,179.88525,0,0.42807376,,person
573.86096,215.2012,628.917,314.84363,0,0.42562184,,person
710.267,203.74553,764.6228,342.9118,0,0.41943276,,person
1302.6292,1.0948563,1342.4026,100.92032,0,0.39205533,,person
242.83754,22.345963,299.314,136.79187,0,0.38895315,,person
984.79706,116.3774,1044.0331,255.6454,0,0.37043443,,person
1144.3055,463.01956,1213.6556,604.8675,0,0.35912308,,person
1171.3436,132.27109,1220.9469,250.44653,0,0.3560278,,person
722.62103,0.0,771.81525,85.02594,0,0.34399384,,person
342.02463,492.03964,401.78287,637.79486,0,0.31615856,,person
450.60895,507.67383,512.89685,638.27966,0,0.31181777,,person
909.04565,77.85308,946.7458,189.51247,0,0.30595452,,person
388.15768,489.1354,463.02512,662.95337,0,0.2919344,,person
1144.9153,462.72885,1213.2733,602.5084,14,0.2841844,,bird
177.6508,0.0,199.77654,30.729698,0,0.28250012,,person
1896.5248,108.660446,1919.1251,213.03003,0,0.2649165,,person
241.02046,23.850718,299.2163,102.438446,0,0.25529015,,person
1470.3523,359.0332,1543.6714,518.7074,0,0.85055983,,person
1128.1417,862.858,1221.7646,1071.9453,0,0.80882,,person
674.6811,577.2495,746.9711,772.656,0,0.76871866,,person
1483.4722,514.38947,1563.9222,692.9332,0,0.76817536,,person
1837.712,633.40314,1919.4507,833.14453,0,0.741506,,person
1383.1194,711.1704,1467.846,883.6053,0,0.728119,,person
242.2272,480.5743,323.22134,655.2768,0,0.7242399,,person
52.591015,817.52563,176.52498,986.33386,14,0.7123307,,bird
754.22266,401.9511,812.01056,565.3006,0,0.7106811,,person
1801.6871,165.41364,1862.6495,298.00653,0,0.71051794,,person
925.3442,195.74359,978.1921,334.65018,0,0.6803886,,person
709.41815,200.1612,763.5434,339.3966,0,0.5998114,,person
798.5193,63.334717,838.1653,190.42636,0,0.59142333,,person
1678.3335,22.168047,1737.7142,154.47887,0,0.59074044,,person
376.5954,0.0,425.96356,112.40808,0,0.5780142,,person
567.52893,298.45102,630.0848,435.09073,0,0.5768933,,person
91.29211,124.93571,141.42783,247.03876,0,0.5768745,,person
1087.6322,59.06202,1136.0648,168.17807,0,0.5736679,,person
851.2372,58.681965,888.82324,189.33398,0,0.57059175,,person
1202.6554,95.24174,1254.1488,232.33824,0,0.5598902,,person
1622.7434,16.77135,1663.5492,124.56359,0,0.54942626,,person
1384.5353,0.0,1439.4713,179.73734,0,0.51100457,,person
1702.9014,186.4601,1766.4829,315.0922,0,0.49597055,,person
1700.7057,93.70033,1788.4901,313.9922,0,0.4752983,,person
1592.3702,18.237625,1632.8263,124.922264,0,0.44134152,,person
242.54596,22.471155,300.00522,129.24783,0,0.4404574,,person
1301.674,0.581337,1342.3593,100.453674,0,0.39623848,,person
1170.9148,129.704,1220.2551,251.44244,0,0.38013023,,person
1145.3845,458.21066,1214.7643,604.9024,0,0.36999294,,person
573.60645,215.63339,628.7648,318.72983,0,0.36548823,,person
340.73486,492.1316,398.69928,638.1635,0,0.35052332,,person
1145.8059,458.29477,1214.499,604.6275,14,0.34491333,,bird
910.0331,77.10283,946.2931,189.69054,0,0.29262465,,person
1891.6586,112.830185,1919.4954,213.9694,0,0.28588337,,person
178.36336,0.0034017563,200.10623,29.872112,0,0.2842009,,person
451.12006,508.99246,512.7091,637.8055,0,0.27504662,,person
1473.3165,362.51523,1544.1135,516.9377,0,0.83881515,,person
1128.3611,859.1697,1219.6991,1071.3062,0,0.8075563,,person
673.69214,571.8983,745.6423,765.64386,0,0.8029967,,person
53.731613,817.76935,183.81273,985.29913,14,0.79393107,,bird
1382.7495,709.49945,1464.9547,884.9174,0,0.78197783,,person
1484.661,514.7221,1566.2678,688.83307,0,0.74020463,,person
1831.9003,631.3413,1918.8278,830.39703,0,0.72259265,,person
1145.7489,454.80002,1215.4319,604.96277,14,0.72120214,,bird
1802.9847,167.2061,1861.9473,300.4394,0,0.6896605,,person
925.79114,198.06754,978.82947,334.16992,0,0.6821224,,person
241.28152,481.92792,320.33502,655.5304,0,0.6442605,,person
798.3201,61.17785,837.98096,189.259,0,0.6352646,,person
1202.7715,94.02395,1252.9907,227.89244,0,0.5937268,,person
709.3504,196.78001,761.71655,335.97385,0,0.59359473,,person
1086.7954,60.465797,1136.3837,168.67155,0,0.59208137,,person
757.0729,399.8442,814.17377,550.7621,0,0.5917761,,person
848.0874,58.27105,888.8002,187.65822,0,0.562874,,person
1621.8636,16.974243,1663.6798,124.212616,0,0.5575611,,person
1678.5337,22.360434,1736.8967,154.91473,0,0.5517704,,person
89.80023,124.33154,141.17268,246.60649,0,0.5505119,,person
377.03314,0.0,425.5529,111.20572,0,0.51981485,,person
1385.131,0.0,1440.8544,179.79002,0,0.5175763,,person
567.07855,301.2493,630.1058,436.6646,0,0.498969,,person
1170.4442,128.40051,1220.221,250.21436,0,0.49623567,,person
1702.0717,186.06671,1766.9188,319.06082,0,0.47298563,,person
244.18423,18.224556,298.13617,129.08345,0,0.46821848,,person
1592.1123,18.288036,1632.8738,125.14687,0,0.45029312,,person
1301.3503,0.76722336,1342.3019,101.89943,0,0.42675957,,person
1700.1702,99.65675,1785.5178,318.33536,0,0.40815416,,person
572.90314,217.1315,628.46075,319.1446,0,0.40428114,,person
909.3175,64.27414,946.9629,187.33694,0,0.36508724,,person
339.93997,492.2644,399.0368,638.49506,0,0.36329815,,person
1895.8619,109.75779,1919.0958,214.93008,0,0.28731552,,person
1606.2473,17.346714,1665.7119,127.227684,0,0.26277074,,person
1679.591,22.992874,1736.6338,101.90625,0,0.25283644,,person
1379.2821,710.3974,1460.4302,883.13635,0,0.85467947,,person
1473.8065,362.0583,1546.6393,517.99567,0,0.83761024,,person
1127.1007,855.7244,1216.9583,1071.5917,0,0.826779,,person
675.5186,566.34595,743.09326,755.1404,0,0.82287365,,person
1830.089,626.4809,1918.6425,825.4505,0,0.8146361,,person
240.94565,482.5254,318.68866,654.00824,0,0.7354446,,person
1146.2069,453.9886,1215.8053,596.9229,14,0.73141444,,bird
1484.8923,517.5139,1566.6317,688.0409,0,0.6958072,,person
1803.3153,168.06789,1862.7762,301.8332,0,0.66430247,,person
756.5971,395.78238,813.9439,548.06824,0,0.6514598,,person
1086.8163,63.693398,1136.0546,170.86276,0,0.6375576,,person
926.2568,200.6125,979.264,335.246,0,0.6353954,,person
54.798832,818.90405,182.73175,985.6798,14,0.633374,,bird
1203.7932,94.0621,1252.4656,227.47893,0,0.5865302,,person
797.944,61.565483,837.2439,189.44441,0,0.5758358,,person
1678.4712,22.500263,1736.1227,155.51201,0,0.5738146,,person
1383.85,0.14163208,1439.1735,179.73518,0,0.5704259,,person
245.7042,14.211342,297.42242,127.45608,0,0.56654054,,person
89.599045,124.45246,140.79613,246.19035,0,0.5567611,,person
850.1746,58.614616,888.5896,187.11063,0,0.53233874,,person
1703.5737,183.43863,1766.3203,321.99594,0,0.51491815,,person
1615.9944,16.629776,1665.264,128.09886,0,0.51126206,,person
567.02,302.3379,629.6584,436.1836,0,0.49919283,,person
1171.9885,128.29436,1221.1586,252.43877,0,0.4763797,,person
377.95068,0.0,424.89874,110.55197,0,0.47569373,,person
339.75186,491.71893,398.72162,637.59564,0,0.44653165,,person
708.6757,195.3154,760.60754,332.95782,0,0.42186537,,person
1591.848,18.456894,1632.945,125.34281,0,0.41814423,,person
572.8069,218.08379,628.77856,318.8076,0,0.40765032,,person
1303.5049,1.2487106,1341.2296,101.47588,0,0.40153602,,person
1702.693,113.098915,1783.4938,321.2629,0,0.34587282,,person
909.0751,73.125824,947.70483,186.72786,0,0.33516958,,person
177.82848,0.4030838,200.89217,28.269562,0,0.29720953,,person
1679.5746,23.193638,1736.1069,117.24294,0,0.27179644,,person
1895.7275,110.58623,1919.1328,215.13863,0,0.25735673,,person
675.4869,559.5242,742.745,735.1626,0,0.82807493,,person
1824.4757,616.75165,1917.1058,812.54926,0,0.81528145,,person
1475.5039,366.33325,1549.8019,529.4879,0,0.80896384,,person
1122.7963,842.7239,1213.2716,1058.4203,0,0.80797434,,person
239.94833,485.48227,314.02768,654.06323,0,0.7525404,,person
754.5348,389.0299,814.1543,536.0085,0,0.7380194,,person
1366.124,709.01526,1452.4052,882.7663,0,0.7244667,,person
926.1641,204.02051,979.8111,341.23846,0,0.7165828,,person
1488.2692,524.3646,1572.6636,687.68097,0,0.6994111,,person
1803.089,171.80544,1862.4331,305.44165,0,0.66795975,,person
797.645,59.881737,835.60535,188.48874,0,0.6639109,,person
1087.1843,64.5203,1135.9237,172.44193,0,0.66375685,,person
251.47032,9.306805,302.02737,123.722244,0,0.6238285,,person
88.25128,125.357414,141.0973,246.46735,0,0.62124914,,person
850.0959,59.12993,888.8615,186.73958,0,0.61927575,,person
1702.4005,189.65305,1771.3408,328.76852,0,0.5722394,,person
1204.1948,92.005356,1251.6017,225.48734,0,0.5658563,,person
1620.9053,17.642166,1664.669,125.88998,0,0.55213124,,person
1382.5931,0.0,1437.7009,179.74567,0,0.54354894,,person
58.531338,820.3911,181.17734,986.94293,14,0.53893954,,bird
1678.2675,22.948997,1735.8278,154.6804,0,0.5326913,,person
566.48615,304.63303,629.2071,437.00143,0,0.5142893,,person
378.9756,0.028873444,427.24146,109.75628,0,0.5009999,,person
338.33307,487.95685,400.2122,636.0729,0,0.48890308,,person
1146.8503,448.31662,1215.2429,581.9627,0,0.43888962,,person
910.5681,75.58408,947.6858,187.34735,0,0.43779317,,person
1736.7825,95.77293,1796.488,200.87723,0,0.43386823,,person
1592.0183,18.54439,1631.8643,126.533,0,0.4294535,,person
705.94434,192.93292,756.6909,330.25415,0,0.4147939,,person
1302.3096,0.0,1340.4281,100.21182,0,0.39532343,,person
1147.2272,446.71637,1215.0758,582.9025,14,0.3651878,,bird
57.426384,820.59375,177.56091,986.3247,0,0.36491174,,person
1171.3533,125.275314,1220.0645,247.52692,0,0.33447823,,person
1604.7222,17.987,1666.9506,127.62428,0,0.29291022,,person
986.7847,121.12264,1045.0093,261.94867,0,0.28273088,,person
1893.8617,110.59244,1919.1046,213.13628,0,0.27647978,,person
572.19196,221.74979,628.0072,326.54077,0,0.26397717,,person
452.94315,504.02975,510.4564,632.0631,0,0.26265493,,person
1117.859,837.6989,1211.3483,1048.1042,0,0.7927494,,person
1824.093,613.826,1916.042,806.2092,0,0.7864169,,person
675.7746,554.8581,744.87256,729.6127,0,0.78626055,,person
753.2705,386.05948,814.26843,534.9566,0,0.78271145,,person
1477.0105,370.7764,1551.1443,537.947,0,0.7773466,,person
925.24365,205.88338,981.8862,345.05084,0,0.7317348,,person
1358.3973,709.3714,1448.583,882.401,0,0.70771104,,person
239.98718,488.0906,311.45013,656.53754,0,0.7012242,,person
1488.9683,526.4356,1575.2977,687.19946,0,0.6985904,,person
1087.5087,65.56414,1137.442,173.57503,0,0.66838855,,person
253.73822,7.776718,307.5306,121.60183,0,0.65406394,,person
1802.603,172.80917,1862.2126,306.28464,0,0.64674884,,person
87.997696,125.25012,141.28734,246.20357,0,0.6462897,,person
702.8082,191.96123,757.2484,332.57922,0,0.6417294,,person
798.35596,60.028152,834.70715,188.52191,0,0.6140263,,person
848.27344,59.91996,889.06604,187.23903,0,0.6069955,,person
1703.8341,191.94553,1770.5984,327.83398,0,0.59444463,,person
566.83777,311.2165,628.0462,436.4816,0,0.5445503,,person
1202.7225,90.89362,1251.0957,224.99329,0,0.54253316,,person
380.0092,0.0,428.265,109.239494,0,0.52797544,,person
59.628105,821.5589,185.24231,990.3565,14,0.5277162,,bird
1619.3965,17.696777,1665.2542,129.97847,0,0.50868154,,person
1145.8689,445.44223,1214.3657,580.23505,0,0.50767696,,person
1677.6841,23.34692,1734.6387,145.27194,0,0.50350964,,person
1382.313,0.0,1425.0127,177.97197,0,0.49799606,,person
337.37164,487.52133,399.98593,634.12067,0,0.48934326,,person
572.2985,223.55095,626.8376,324.49503,0,0.40498245,,person
910.74445,70.59455,947.39594,185.87212,0,0.40350556,,person
1302.7146,0.0,1339.5166,98.60346,0,0.3913628,,person
1736.9392,97.81215,1797.3003,203.41685,0,0.3868362,,person
1169.6671,119.05566,1217.3221,239.20923,0,0.38375634,,person
1592.1688,18.956371,1630.4452,128.1534,0,0.37993354,,person
987.1549,122.33986,1044.5533,266.49686,0,0.37521943,,person
454.03473,503.1382,509.6338,631.68207,0,0.28030074,,person
58.71998,822.80347,183.29434,989.08374,0,0.27112028,,person
673.48315,552.27673,744.5257,727.84283,0,0.8187029,,person
1349.1965,707.31555,1445.1609,882.18054,0,0.8160077,,person
1475.9778,372.27823,1552.2979,542.069,0,0.8100878,,person
1117.247,832.9501,1210.2118,1038.9298,0,0.80587363,,person
1821.0051,611.66235,1916.8652,791.63873,0,0.8050707,,person
752.38696,383.75317,813.4984,532.89716,0,0.77374107,,person
1489.5337,527.3575,1575.6335,687.7821,0,0.7456351,,person
925.2647,206.50804,981.6738,345.25323,0,0.72288543,,person
1088.3619,65.86194,1137.2346,173.42816,0,0.71150744,,person
239.839,490.0634,310.1363,661.47845,0,0.67894894,,person
1802.5474,174.01744,1862.5269,308.34305,0,0.6657553,,person
1702.8058,191.51775,1773.0238,329.27283,0,0.66387486,,person
254.92453,6.194933,315.59067,119.65377,0,0.63956344,,person
88.24214,124.930664,140.66338,245.31894,0,0.63884056,,person
699.16486,189.8243,755.63477,332.7587,0,0.60661864,,person
1201.1697,89.15909,1250.6777,225.434,0,0.60542893,,person
847.74646,58.940483,888.2637,186.19072,0,0.5849171,,person
799.0349,59.70117,834.1022,188.7488,0,0.5773202,,person
1621.6681,18.166374,1665.6244,131.43394,0,0.56078076,,person
565.22894,312.8013,629.386,436.12274,0,0.54744,,person
1144.5183,444.04742,1211.7968,576.9256,0,0.53874665,,person
985.22534,124.95964,1043.781,265.58102,0,0.5374317,,person
1678.6278,23.217247,1735.7318,151.92883,0,0.53355587,,person
1380.9183,0.0,1430.8468,178.1538,0,0.52967083,,person
378.82007,0.0,430.61053,108.11435,0,0.52887094,,person
335.9981,487.41714,399.08984,636.0156,0,0.51460785,,person
575.7655,225.92566,626.5703,324.47113,0,0.45026124,,person
1168.9517,115.85003,1215.8585,239.494,0,0.44842646,,person
1739.6273,99.95581,1797.6406,205.94412,0,0.42530876,,person
1591.6545,18.978842,1629.6874,127.98624,0,0.4193401,,person
1301.2056,0.0,1339.1527,97.60827,0,0.40208316,,person
59.8995,821.43274,189.39886,994.96655,14,0.38975745,,bird
60.72154,822.31805,189.87495,994.66077,16,0.31712717,,dog
454.04562,503.02637,508.80002,630.7337,0,0.26958373,,person
723.95184,0.0,772.13,72.33627,9,0.25616002,,traffic light
59.71051,823.0912,185.7545,991.85986,0,0.25323337,,person
911.4278,76.21802,946.6346,185.04213,0,0.2523159,,person
1116.8114,827.00354,1206.488,1025.4214,0,0.81134856,,person
672.7477,548.2843,744.8464,727.9373,0,0.80231565,,person
1476.6101,379.6996,1554.7808,545.03503,0,0.7923159,,person
238.53325,496.43243,309.6081,674.90137,0,0.7688451,,person
1321.6653,708.8539,1439.1868,880.10693,0,0.7614077,,person
1818.7753,609.5916,1911.0048,787.87665,0,0.74561095,,person
752.212,381.16882,812.82684,531.13245,0,0.7439109,,person
925.14795,206.9696,982.3417,344.96887,0,0.7355762,,person
1491.8486,529.64935,1574.887,696.77594,0,0.72384685,,person
